,Unnamed: 0,user_id,gender,region,age,user_lat,user_lon,age_group,block
386506,386506,386527,0.0,Okolie,24.0,48.295065799999996,17.2426343,ages_22-28,Okolie_ages_22-28
386647,386647,386703,0.0,Okolie,39.0,48.295065799999996,17.2426343,ages_29-112,Okolie_ages_29-112
386702,386702,386748,0.0,Petrzalka,12.0,48.110972,17.1112897,ages_1-17,Petrzalka_ages_1-17
386713,386713,386580,0.0,Petrzalka,23.0,48.110972,17.1112897,ages_22-28,Petrzalka_ages_22-28
386779,386779,386768,1.0,Okolie,18.0,48.295065799999996,17.2426343,ages_18-21,Okolie_ages_18-21
386817,386817,386801,0.0,Petrzalka,21.0,48.110972,17.1112897,ages_18-21,Petrzalka_ages_18-21
386838,386838,386774,1.0,Petrzalka,35.0,48.110972,17.1112897,ages_29-112,Petrzalka_ages_29-112
386847,386847,386859,1.0,Petrzalka,15.0,48.110972,17.1112897,ages_1-17,Petrzalka_ages_1-17
386866,386866,386862,1.0,Ruzinov,17.0,48.149314200000006,17.1645049,ages_1-17,Ruzinov_ages_1-17
386913,386913,386847,1.0,Ruzinov,20.0,48.149314200000006,17.1645049,ages_18-21,Ruzinov_ages_18-21
387027,387027,386907,1.0,Ruzinov,20.0,48.149314200000006,17.1645049,ages_18-21,Ruzinov_ages_18-21
387031,387031,386970,1.0,Okolie,30.0,48.295065799999996,17.2426343,ages_29-112,Okolie_ages_29-112
387092,387092,387072,0.0,Petrzalka,21.0,48.110972,17.1112897,ages_18-21,Petrzalka_ages_18-21
387182,387182,387164,0.0,Petrzalka,28.0,48.110972,17.1112897,ages_22-28,Petrzalka_ages_22-28
387276,387276,387222,0.0,Petrzalka,30.0,48.110972,17.1112897,ages_29-112,Petrzalka_ages_29-112
387296,387296,387282,0.0,Okolie,17.0,48.295065799999996,17.2426343,ages_1-17,Okolie_ages_1-17
387300,387300,387267,0.0,Okolie,23.0,48.295065799999996,17.2426343,ages_22-28,Okolie_ages_22-28
387310,387310,387350,0.0,Okolie,21.0,48.295065799999996,17.2426343,ages_18-21,Okolie_ages_18-21
387337,387337,387338,1.0,Petrzalka,16.0,48.110972,17.1112897,ages_1-17,Petrzalka_ages_1-17
387342,387342,387379,0.0,Petrzalka,16.0,48.110972,17.1112897,ages_1-17,Petrzalka_ages_1-17
387477,387477,387434,0.0,Petrzalka,17.0,48.110972,17.1112897,ages_1-17,Petrzalka_ages_1-17
387788,387788,387567,0.0,Okolie,17.0,48.295065799999996,17.2426343,ages_1-17,Okolie_ages_1-17
387862,387862,387808,1.0,Petrzalka,21.0,48.110972,17.1112897,ages_18-21,Petrzalka_ages_18-21
387872,387872,387809,1.0,Petrzalka,21.0,48.110972,17.1112897,ages_18-21,Petrzalka_ages_18-21
387875,387875,387949,1.0,Ruzinov,27.0,48.149314200000006,17.1645049,ages_22-28,Ruzinov_ages_22-28
387892,387892,387907,1.0,Ruzinov,19.0,48.149314200000006,17.1645049,ages_18-21,Ruzinov_ages_18-21
387924,387924,387956,1.0,Okolie,20.0,48.295065799999996,17.2426343,ages_18-21,Okolie_ages_18-21
388149,388149,388232,1.0,Petrzalka,34.0,48.110972,17.1112897,ages_29-112,Petrzalka_ages_29-112
388158,388158,388233,1.0,Petrzalka,32.0,48.110972,17.1112897,ages_29-112,Petrzalka_ages_29-112
388211,388211,388210,1.0,Petrzalka,17.0,48.110972,17.1112897,ages_1-17,Petrzalka_ages_1-17
388230,388230,388254,0.0,Petrzalka,19.0,48.110972,17.1112897,ages_18-21,Petrzalka_ages_18-21
388241,388241,388256,0.0,Petrzalka,25.0,48.110972,17.1112897,ages_22-28,Petrzalka_ages_22-28
388248,388248,388257,1.0,Petrzalka,26.0,48.110972,17.1112897,ages_22-28,Petrzalka_ages_22-28
388314,388314,388236,1.0,Petrzalka,28.0,48.110972,17.1112897,ages_22-28,Petrzalka_ages_22-28
388325,388325,388196,1.0,Ruzinov,17.0,48.149314200000006,17.1645049,ages_1-17,Ruzinov_ages_1-17
388336,388336,388239,1.0,Petrzalka,27.0,48.110972,17.1112897,ages_22-28,Petrzalka_ages_22-28
388337,388337,388362,0.0,Petrzalka,25.0,48.110972,17.1112897,ages_22-28,Petrzalka_ages_22-28
388379,388379,388244,0.0,Okolie,19.0,48.295065799999996,17.2426343,ages_18-21,Okolie_ages_18-21
388383,388383,388432,0.0,Okolie,48.0,48.295065799999996,17.2426343,ages_29-112,Okolie_ages_29-112
388388,388388,388422,0.0,Ruzinov,40.0,48.149314200000006,17.1645049,ages_29-112,Ruzinov_ages_29-112
388405,388405,388434,0.0,Okolie,16.0,48.295065799999996,17.2426343,ages_1-17,Okolie_ages_1-17
388411,388411,388435,0.0,Okolie,14.0,48.295065799999996,17.2426343,ages_1-17,Okolie_ages_1-17
388445,388445,388331,0.0,Petrzalka,22.0,48.110972,17.1112897,ages_22-28,Petrzalka_ages_22-28
388560,388560,388513,1.0,Okolie,29.0,48.295065799999996,17.2426343,ages_29-112,Okolie_ages_29-112
388595,388595,388696,1.0,Ruzinov,20.0,48.149314200000006,17.1645049,ages_18-21,Ruzinov_ages_18-21
388611,388611,388528,1.0,Petrzalka,29.0,48.110972,17.1112897,ages_29-112,Petrzalka_ages_29-112
388615,388615,388575,0.0,Petrzalka,24.0,48.110972,17.1112897,ages_22-28,Petrzalka_ages_22-28
388707,388707,388759,0.0,Okolie,20.0,48.295065799999996,17.2426343,ages_18-21,Okolie_ages_18-21
388951,388951,389041,0.0,Okolie,18.0,48.295065799999996,17.2426343,ages_18-21,Okolie_ages_18-21
388990,388990,388976,0.0,Okolie,18.0,48.295065799999996,17.2426343,ages_18-21,Okolie_ages_18-21
388999,388999,388844,1.0,Ruzinov,17.0,48.149314200000006,17.1645049,ages_1-17,Ruzinov_ages_1-17
389055,389055,389105,0.0,Petrzalka,16.0,48.110972,17.1112897,ages_1-17,Petrzalka_ages_1-17
389071,389071,389146,0.0,Ruzinov,15.0,48.149314200000006,17.1645049,ages_1-17,Ruzinov_ages_1-17
389088,389088,389083,0.0,Okolie,18.0,48.295065799999996,17.2426343,ages_18-21,Okolie_ages_18-21
389090,389090,389162,1.0,Ruzinov,24.0,48.149314200000006,17.1645049,ages_22-28,Ruzinov_ages_22-28
389105,389105,389140,0.0,Ruzinov,18.0,48.149314200000006,17.1645049,ages_18-21,Ruzinov_ages_18-21
389122,389122,389179,0.0,Petrzalka,15.0,48.110972,17.1112897,ages_1-17,Petrzalka_ages_1-17
389142,389142,389127,1.0,Petrzalka,28.0,48.110972,17.1112897,ages_22-28,Petrzalka_ages_22-28
389143,389143,389144,0.0,Okolie,23.0,48.295065799999996,17.2426343,ages_22-28,Okolie_ages_22-28
389151,389151,389145,0.0,Okolie,22.0,48.295065799999996,17.2426343,ages_22-28,Okolie_ages_22-28
389154,389154,389155,0.0,Petrzalka,27.0,48.110972,17.1112897,ages_22-28,Petrzalka_ages_22-28
389176,389176,389227,0.0,Petrzalka,25.0,48.110972,17.1112897,ages_22-28,Petrzalka_ages_22-28
389194,389194,389229,0.0,Okolie,16.0,48.295065799999996,17.2426343,ages_1-17,Okolie_ages_1-17
389244,389244,389286,0.0,Okolie,16.0,48.295065799999996,17.2426343,ages_1-17,Okolie_ages_1-17
389265,389265,389247,1.0,Petrzalka,27.0,48.110972,17.1112897,ages_22-28,Petrzalka_ages_22-28
389267,389267,389316,0.0,Petrzalka,29.0,48.110972,17.1112897,ages_29-112,Petrzalka_ages_29-112
389308,389308,389320,0.0,Okolie,16.0,48.295065799999996,17.2426343,ages_1-17,Okolie_ages_1-17
389332,389332,389394,1.0,Okolie,16.0,48.295065799999996,17.2426343,ages_1-17,Okolie_ages_1-17
389335,389335,389328,0.0,Ruzinov,34.0,48.149314200000006,17.1645049,ages_29-112,Ruzinov_ages_29-112
389358,389358,389397,1.0,Petrzalka,17.0,48.110972,17.1112897,ages_1-17,Petrzalka_ages_1-17
389367,389367,389398,1.0,Okolie,13.0,48.295065799999996,17.2426343,ages_1-17,Okolie_ages_1-17
389369,389369,389190,1.0,Petrzalka,27.0,48.110972,17.1112897,ages_22-28,Petrzalka_ages_22-28
389382,389382,389432,0.0,Petrzalka,16.0,48.110972,17.1112897,ages_1-17,Petrzalka_ages_1-17
389432,389432,389508,0.0,Petrzalka,15.0,48.110972,17.1112897,ages_1-17,Petrzalka_ages_1-17
389463,389463,389511,0.0,Petrzalka,18.0,48.110972,17.1112897,ages_18-21,Petrzalka_ages_18-21
389476,389476,389470,0.0,Okolie,16.0,48.295065799999996,17.2426343,ages_1-17,Okolie_ages_1-17
389478,389478,389483,1.0,Petrzalka,18.0,48.110972,17.1112897,ages_18-21,Petrzalka_ages_18-21
389482,389482,389554,0.0,Ruzinov,30.0,48.149314200000006,17.1645049,ages_29-112,Ruzinov_ages_29-112
389488,389488,389513,0.0,Petrzalka,42.0,48.110972,17.1112897,ages_29-112,Petrzalka_ages_29-112
389507,389507,389443,1.0,Petrzalka,21.0,48.110972,17.1112897,ages_18-21,Petrzalka_ages_18-21
389513,389513,389572,0.0,Ruzinov,23.0,48.149314200000006,17.1645049,ages_22-28,Ruzinov_ages_22-28
389531,389531,389558,1.0,Petrzalka,17.0,48.110972,17.1112897,ages_1-17,Petrzalka_ages_1-17
389538,389538,389559,1.0,Petrzalka,17.0,48.110972,17.1112897,ages_1-17,Petrzalka_ages_1-17
389578,389578,389613,0.0,Petrzalka,15.0,48.110972,17.1112897,ages_1-17,Petrzalka_ages_1-17
389597,389597,389656,0.0,Petrzalka,18.0,48.110972,17.1112897,ages_18-21,Petrzalka_ages_18-21
389604,389604,389604,0.0,Okolie,30.0,48.295065799999996,17.2426343,ages_29-112,Okolie_ages_29-112
389607,389607,389457,0.0,Okolie,29.0,48.295065799999996,17.2426343,ages_29-112,Okolie_ages_29-112
389616,389616,389605,0.0,Petrzalka,34.0,48.110972,17.1112897,ages_29-112,Petrzalka_ages_29-112
389631,389631,389659,0.0,Okolie,21.0,48.295065799999996,17.2426343,ages_18-21,Okolie_ages_18-21
389632,389632,389459,0.0,Petrzalka,40.0,48.110972,17.1112897,ages_29-112,Petrzalka_ages_29-112
389641,389641,389460,0.0,Petrzalka,18.0,48.110972,17.1112897,ages_18-21,Petrzalka_ages_18-21
389654,389654,389647,1.0,Petrzalka,12.0,48.110972,17.1112897,ages_1-17,Petrzalka_ages_1-17
389687,389687,389664,0.0,Okolie,21.0,48.295065799999996,17.2426343,ages_18-21,Okolie_ages_18-21
389720,389720,389778,0.0,Petrzalka,23.0,48.110972,17.1112897,ages_22-28,Petrzalka_ages_22-28
389746,389746,389783,0.0,Petrzalka,10.0,48.110972,17.1112897,ages_1-17,Petrzalka_ages_1-17
389750,389750,389607,0.0,Ruzinov,15.0,48.149314200000006,17.1645049,ages_1-17,Ruzinov_ages_1-17
389751,389751,389697,1.0,Okolie,18.0,48.295065799999996,17.2426343,ages_18-21,Okolie_ages_18-21
389851,389851,389914,0.0,Ruzinov,22.0,48.149314200000006,17.1645049,ages_22-28,Ruzinov_ages_22-28
389883,389883,389905,0.0,Okolie,17.0,48.295065799999996,17.2426343,ages_1-17,Okolie_ages_1-17
389898,389898,389936,0.0,Petrzalka,17.0,48.110972,17.1112897,ages_1-17,Petrzalka_ages_1-17
389907,389907,389974,0.0,Okolie,22.0,48.295065799999996,17.2426343,ages_22-28,Okolie_ages_22-28
389930,389930,389855,0.0,Ruzinov,20.0,48.149314200000006,17.1645049,ages_18-21,Ruzinov_ages_18-21
389964,389964,389994,0.0,Okolie,18.0,48.295065799999996,17.2426343,ages_18-21,Okolie_ages_18-21
389970,389970,389995,0.0,Okolie,17.0,48.295065799999996,17.2426343,ages_1-17,Okolie_ages_1-17
390007,390007,390000,0.0,Petrzalka,17.0,48.110972,17.1112897,ages_1-17,Petrzalka_ages_1-17
390009,390009,390024,1.0,Okolie,32.0,48.295065799999996,17.2426343,ages_29-112,Okolie_ages_29-112
390015,390015,390025,1.0,Okolie,32.0,48.295065799999996,17.2426343,ages_29-112,Okolie_ages_29-112
390021,390021,389919,0.0,Okolie,22.0,48.295065799999996,17.2426343,ages_22-28,Okolie_ages_22-28
390034,390034,389970,0.0,Okolie,26.0,48.295065799999996,17.2426343,ages_22-28,Okolie_ages_22-28
390207,390207,390287,0.0,Okolie,21.0,48.295065799999996,17.2426343,ages_18-21,Okolie_ages_18-21
390258,390258,390239,0.0,Petrzalka,20.0,48.110972,17.1112897,ages_18-21,Petrzalka_ages_18-21
390267,390267,390240,0.0,Petrzalka,17.0,48.110972,17.1112897,ages_1-17,Petrzalka_ages_1-17
390299,390299,390283,0.0,Petrzalka,19.0,48.110972,17.1112897,ages_18-21,Petrzalka_ages_18-21
390387,390387,390358,0.0,Ruzinov,23.0,48.149314200000006,17.1645049,ages_22-28,Ruzinov_ages_22-28
390421,390421,390370,1.0,Ruzinov,25.0,48.149314200000006,17.1645049,ages_22-28,Ruzinov_ages_22-28
390476,390476,390528,1.0,Ruzinov,27.0,48.149314200000006,17.1645049,ages_22-28,Ruzinov_ages_22-28
390652,390652,390695,1.0,Petrzalka,19.0,48.110972,17.1112897,ages_18-21,Petrzalka_ages_18-21
390678,390678,390664,0.0,Okolie,22.0,48.295065799999996,17.2426343,ages_22-28,Okolie_ages_22-28
390729,390729,390670,0.0,Petrzalka,37.0,48.110972,17.1112897,ages_29-112,Petrzalka_ages_29-112
390812,390812,390874,0.0,Petrzalka,39.0,48.110972,17.1112897,ages_29-112,Petrzalka_ages_29-112
390876,390876,390963,0.0,Petrzalka,24.0,48.110972,17.1112897,ages_22-28,Petrzalka_ages_22-28
390887,390887,390868,1.0,Okolie,25.0,48.295065799999996,17.2426343,ages_22-28,Okolie_ages_22-28
390987,390987,390929,0.0,Ruzinov,27.0,48.149314200000006,17.1645049,ages_22-28,Ruzinov_ages_22-28
391005,391005,391082,0.0,Okolie,20.0,48.295065799999996,17.2426343,ages_18-21,Okolie_ages_18-21
391048,391048,391086,1.0,Okolie,21.0,48.295065799999996,17.2426343,ages_18-21,Okolie_ages_18-21
391050,391050,391128,1.0,Petrzalka,33.0,48.110972,17.1112897,ages_29-112,Petrzalka_ages_29-112
391055,391055,391143,1.0,Okolie,17.0,48.295065799999996,17.2426343,ages_1-17,Okolie_ages_1-17
391058,391058,391087,1.0,Okolie,20.0,48.295065799999996,17.2426343,ages_18-21,Okolie_ages_18-21
391354,391354,391441,1.0,Ruzinov,14.0,48.149314200000006,17.1645049,ages_1-17,Ruzinov_ages_1-17
391384,391384,391471,0.0,Ruzinov,25.0,48.149314200000006,17.1645049,ages_22-28,Ruzinov_ages_22-28
391389,391389,391359,0.0,Petrzalka,17.0,48.110972,17.1112897,ages_1-17,Petrzalka_ages_1-17
391673,391673,391761,1.0,Okolie,28.0,48.295065799999996,17.2426343,ages_22-28,Okolie_ages_22-28
391836,391836,391708,1.0,Petrzalka,18.0,48.110972,17.1112897,ages_18-21,Petrzalka_ages_18-21
391945,391945,391958,1.0,Okolie,18.0,48.295065799999996,17.2426343,ages_18-21,Okolie_ages_18-21
391972,391972,392043,1.0,Ruzinov,21.0,48.149314200000006,17.1645049,ages_18-21,Ruzinov_ages_18-21
392021,392021,392050,1.0,Okolie,16.0,48.295065799999996,17.2426343,ages_1-17,Okolie_ages_1-17
392030,392030,392146,1.0,Petrzalka,19.0,48.110972,17.1112897,ages_18-21,Petrzalka_ages_18-21
392036,392036,392051,1.0,Okolie,17.0,48.295065799999996,17.2426343,ages_1-17,Okolie_ages_1-17
392053,392053,392053,1.0,Okolie,17.0,48.295065799999996,17.2426343,ages_1-17,Okolie_ages_1-17
392089,392089,392123,1.0,Petrzalka,19.0,48.110972,17.1112897,ages_18-21,Petrzalka_ages_18-21
392130,392130,392142,1.0,Ruzinov,17.0,48.149314200000006,17.1645049,ages_1-17,Ruzinov_ages_1-17
392157,392157,392180,1.0,Petrzalka,19.0,48.110972,17.1112897,ages_18-21,Petrzalka_ages_18-21
392161,392161,392252,1.0,Okolie,16.0,48.295065799999996,17.2426343,ages_1-17,Okolie_ages_1-17
392164,392164,392181,1.0,Ruzinov,15.0,48.149314200000006,17.1645049,ages_1-17,Ruzinov_ages_1-17
392172,392172,392253,1.0,Ruzinov,19.0,48.149314200000006,17.1645049,ages_18-21,Ruzinov_ages_18-21
392211,392211,392183,0.0,Okolie,16.0,48.295065799999996,17.2426343,ages_1-17,Okolie_ages_1-17
392222,392222,392248,1.0,Petrzalka,16.0,48.110972,17.1112897,ages_1-17,Petrzalka_ages_1-17
392223,392223,392228,1.0,Ruzinov,18.0,48.149314200000006,17.1645049,ages_18-21,Ruzinov_ages_18-21
392236,392236,392249,1.0,Okolie,16.0,48.295065799999996,17.2426343,ages_1-17,Okolie_ages_1-17
392245,392245,392250,1.0,Okolie,15.0,48.295065799999996,17.2426343,ages_1-17,Okolie_ages_1-17
392287,392287,392145,1.0,Okolie,14.0,48.295065799999996,17.2426343,ages_1-17,Okolie_ages_1-17
392326,392326,392158,1.0,Petrzalka,19.0,48.110972,17.1112897,ages_18-21,Petrzalka_ages_18-21
392334,392334,392391,1.0,Petrzalka,19.0,48.110972,17.1112897,ages_18-21,Petrzalka_ages_18-21
392370,392370,392219,1.0,Petrzalka,42.0,48.110972,17.1112897,ages_29-112,Petrzalka_ages_29-112
392374,392374,392374,1.0,Okolie,16.0,48.295065799999996,17.2426343,ages_1-17,Okolie_ages_1-17
392583,392583,392595,1.0,Petrzalka,25.0,48.110972,17.1112897,ages_22-28,Petrzalka_ages_22-28
392626,392626,392687,0.0,Okolie,27.0,48.295065799999996,17.2426343,ages_22-28,Okolie_ages_22-28
392753,392753,392665,1.0,Okolie,22.0,48.295065799999996,17.2426343,ages_22-28,Okolie_ages_22-28
392791,392791,392827,0.0,Petrzalka,21.0,48.110972,17.1112897,ages_18-21,Petrzalka_ages_18-21
392985,392985,393052,0.0,Ruzinov,25.0,48.149314200000006,17.1645049,ages_22-28,Ruzinov_ages_22-28
392996,392996,393054,0.0,Petrzalka,31.0,48.110972,17.1112897,ages_29-112,Petrzalka_ages_29-112
393058,393058,393111,1.0,Okolie,25.0,48.295065799999996,17.2426343,ages_22-28,Okolie_ages_22-28
393061,393061,393085,1.0,Okolie,25.0,48.295065799999996,17.2426343,ages_22-28,Okolie_ages_22-28
393255,393255,393278,0.0,Ruzinov,26.0,48.149314200000006,17.1645049,ages_22-28,Ruzinov_ages_22-28
393268,393268,393318,1.0,Okolie,23.0,48.295065799999996,17.2426343,ages_22-28,Okolie_ages_22-28
393375,393375,393466,1.0,Ruzinov,24.0,48.149314200000006,17.1645049,ages_22-28,Ruzinov_ages_22-28
393706,393706,393754,1.0,Ruzinov,16.0,48.149314200000006,17.1645049,ages_1-17,Ruzinov_ages_1-17
393765,393765,393856,1.0,Okolie,20.0,48.295065799999996,17.2426343,ages_18-21,Okolie_ages_18-21
393767,393767,393842,1.0,Okolie,28.0,48.295065799999996,17.2426343,ages_22-28,Okolie_ages_22-28
393808,393808,393860,0.0,Okolie,39.0,48.295065799999996,17.2426343,ages_29-112,Okolie_ages_29-112
393822,393822,393834,1.0,Petrzalka,27.0,48.110972,17.1112897,ages_22-28,Petrzalka_ages_22-28
393889,393889,393909,0.0,Okolie,26.0,48.295065799999996,17.2426343,ages_22-28,Okolie_ages_22-28
393933,393933,393936,1.0,Petrzalka,28.0,48.110972,17.1112897,ages_22-28,Petrzalka_ages_22-28
394037,394037,394098,1.0,Petrzalka,31.0,48.110972,17.1112897,ages_29-112,Petrzalka_ages_29-112
394123,394123,394174,0.0,Okolie,17.0,48.295065799999996,17.2426343,ages_1-17,Okolie_ages_1-17
394133,394133,394080,0.0,Okolie,22.0,48.295065799999996,17.2426343,ages_22-28,Okolie_ages_22-28
394166,394166,394276,1.0,Okolie,40.0,48.295065799999996,17.2426343,ages_29-112,Okolie_ages_29-112
394210,394210,394266,0.0,Okolie,39.0,48.295065799999996,17.2426343,ages_29-112,Okolie_ages_29-112
394213,394213,394321,1.0,Okolie,20.0,48.295065799999996,17.2426343,ages_18-21,Okolie_ages_18-21
394231,394231,394324,1.0,Okolie,20.0,48.295065799999996,17.2426343,ages_18-21,Okolie_ages_18-21
394238,394238,394312,1.0,Ruzinov,27.0,48.149314200000006,17.1645049,ages_22-28,Ruzinov_ages_22-28
394277,394277,394319,1.0,Petrzalka,28.0,48.110972,17.1112897,ages_22-28,Petrzalka_ages_22-28
394279,394279,394320,1.0,Petrzalka,24.0,48.110972,17.1112897,ages_22-28,Petrzalka_ages_22-28
394293,394293,394165,1.0,Okolie,27.0,48.295065799999996,17.2426343,ages_22-28,Okolie_ages_22-28
394355,394355,394373,1.0,Petrzalka,22.0,48.110972,17.1112897,ages_22-28,Petrzalka_ages_22-28
394392,394392,394459,1.0,Petrzalka,22.0,48.110972,17.1112897,ages_22-28,Petrzalka_ages_22-28
394415,394415,394487,0.0,Okolie,20.0,48.295065799999996,17.2426343,ages_18-21,Okolie_ages_18-21
394419,394419,394421,1.0,Okolie,24.0,48.295065799999996,17.2426343,ages_22-28,Okolie_ages_22-28
394423,394423,394380,1.0,Ruzinov,22.0,48.149314200000006,17.1645049,ages_22-28,Ruzinov_ages_22-28
394483,394483,394470,1.0,Ruzinov,14.0,48.149314200000006,17.1645049,ages_1-17,Ruzinov_ages_1-17
394501,394501,394553,1.0,Okolie,23.0,48.295065799999996,17.2426343,ages_22-28,Okolie_ages_22-28
394502,394502,394508,1.0,Petrzalka,14.0,48.110972,17.1112897,ages_1-17,Petrzalka_ages_1-17
394503,394503,394424,1.0,Petrzalka,20.0,48.110972,17.1112897,ages_18-21,Petrzalka_ages_18-21
394541,394541,394609,1.0,Ruzinov,23.0,48.149314200000006,17.1645049,ages_22-28,Ruzinov_ages_22-28
394588,394588,394438,1.0,Ruzinov,23.0,48.149314200000006,17.1645049,ages_22-28,Ruzinov_ages_22-28
394592,394592,394515,0.0,Ruzinov,15.0,48.149314200000006,17.1645049,ages_1-17,Ruzinov_ages_1-17
394606,394606,394544,0.0,Petrzalka,20.0,48.110972,17.1112897,ages_18-21,Petrzalka_ages_18-21
394612,394612,394545,1.0,Petrzalka,22.0,48.110972,17.1112897,ages_22-28,Petrzalka_ages_22-28
394696,394696,394801,0.0,Okolie,33.0,48.295065799999996,17.2426343,ages_29-112,Okolie_ages_29-112
394892,394892,394916,1.0,Okolie,27.0,48.295065799999996,17.2426343,ages_22-28,Okolie_ages_22-28
394930,394930,394969,0.0,Okolie,17.0,48.295065799999996,17.2426343,ages_1-17,Okolie_ages_1-17
395181,395181,395238,0.0,Ruzinov,19.0,48.149314200000006,17.1645049,ages_18-21,Ruzinov_ages_18-21
395188,395188,395239,0.0,Petrzalka,20.0,48.110972,17.1112897,ages_18-21,Petrzalka_ages_18-21
395195,395195,395240,1.0,Okolie,18.0,48.295065799999996,17.2426343,ages_18-21,Okolie_ages_18-21
395212,395212,395188,1.0,Petrzalka,30.0,48.110972,17.1112897,ages_29-112,Petrzalka_ages_29-112
395221,395221,395244,0.0,Ruzinov,27.0,48.149314200000006,17.1645049,ages_22-28,Ruzinov_ages_22-28
395253,395253,395342,0.0,Ruzinov,17.0,48.149314200000006,17.1645049,ages_1-17,Ruzinov_ages_1-17
395316,395316,395401,1.0,Petrzalka,27.0,48.110972,17.1112897,ages_22-28,Petrzalka_ages_22-28
395352,395352,395403,1.0,Petrzalka,24.0,48.110972,17.1112897,ages_22-28,Petrzalka_ages_22-28
395370,395370,395233,1.0,Ruzinov,18.0,48.149314200000006,17.1645049,ages_18-21,Ruzinov_ages_18-21
395378,395378,395234,1.0,Ruzinov,18.0,48.149314200000006,17.1645049,ages_18-21,Ruzinov_ages_18-21
395409,395409,395396,1.0,Okolie,18.0,48.295065799999996,17.2426343,ages_18-21,Okolie_ages_18-21
395470,395470,395364,0.0,Ruzinov,18.0,48.149314200000006,17.1645049,ages_18-21,Ruzinov_ages_18-21
395556,395556,395569,1.0,Ruzinov,17.0,48.149314200000006,17.1645049,ages_1-17,Ruzinov_ages_1-17
395652,395652,395639,1.0,Okolie,21.0,48.295065799999996,17.2426343,ages_18-21,Okolie_ages_18-21
395677,395677,395747,1.0,Petrzalka,29.0,48.110972,17.1112897,ages_29-112,Petrzalka_ages_29-112
395756,395756,395751,1.0,Petrzalka,15.0,48.110972,17.1112897,ages_1-17,Petrzalka_ages_1-17
395779,395779,395533,1.0,Okolie,24.0,48.295065799999996,17.2426343,ages_22-28,Okolie_ages_22-28
396021,396021,396065,1.0,Okolie,23.0,48.295065799999996,17.2426343,ages_22-28,Okolie_ages_22-28
396031,396031,396136,1.0,Petrzalka,27.0,48.110972,17.1112897,ages_22-28,Petrzalka_ages_22-28
396049,396049,396151,0.0,Ruzinov,25.0,48.149314200000006,17.1645049,ages_22-28,Ruzinov_ages_22-28
396168,396168,396204,1.0,Petrzalka,24.0,48.110972,17.1112897,ages_22-28,Petrzalka_ages_22-28
396293,396293,396366,1.0,Okolie,20.0,48.295065799999996,17.2426343,ages_18-21,Okolie_ages_18-21
396402,396402,396468,1.0,Petrzalka,28.0,48.110972,17.1112897,ages_22-28,Petrzalka_ages_22-28
396463,396463,396474,1.0,Okolie,21.0,48.295065799999996,17.2426343,ages_18-21,Okolie_ages_18-21
396522,396522,396616,1.0,Petrzalka,27.0,48.110972,17.1112897,ages_22-28,Petrzalka_ages_22-28
396535,396535,396605,1.0,Petrzalka,17.0,48.110972,17.1112897,ages_1-17,Petrzalka_ages_1-17
396597,396597,396594,1.0,Okolie,21.0,48.295065799999996,17.2426343,ages_18-21,Okolie_ages_18-21
396609,396609,396664,1.0,Petrzalka,19.0,48.110972,17.1112897,ages_18-21,Petrzalka_ages_18-21
396728,396728,396812,1.0,Okolie,12.0,48.295065799999996,17.2426343,ages_1-17,Okolie_ages_1-17
396793,396793,396685,0.0,Okolie,13.0,48.295065799999996,17.2426343,ages_1-17,Okolie_ages_1-17
396871,396871,396961,0.0,Ruzinov,22.0,48.149314200000006,17.1645049,ages_22-28,Ruzinov_ages_22-28
396933,396933,396809,0.0,Ruzinov,40.0,48.149314200000006,17.1645049,ages_29-112,Ruzinov_ages_29-112
396941,396941,396955,1.0,Petrzalka,22.0,48.110972,17.1112897,ages_22-28,Petrzalka_ages_22-28
396965,396965,397051,0.0,Okolie,20.0,48.295065799999996,17.2426343,ages_18-21,Okolie_ages_18-21
397181,397181,397251,0.0,Ruzinov,22.0,48.149314200000006,17.1645049,ages_22-28,Ruzinov_ages_22-28
397188,397188,397276,1.0,Okolie,19.0,48.295065799999996,17.2426343,ages_18-21,Okolie_ages_18-21
397205,397205,397078,1.0,Okolie,19.0,48.295065799999996,17.2426343,ages_18-21,Okolie_ages_18-21
397211,397211,397145,0.0,Petrzalka,25.0,48.110972,17.1112897,ages_22-28,Petrzalka_ages_22-28
397240,397240,397136,0.0,Okolie,20.0,48.295065799999996,17.2426343,ages_18-21,Okolie_ages_18-21
397361,397361,397359,0.0,Petrzalka,18.0,48.110972,17.1112897,ages_18-21,Petrzalka_ages_18-21
397365,397365,397344,0.0,Petrzalka,16.0,48.110972,17.1112897,ages_1-17,Petrzalka_ages_1-17
397381,397381,397347,0.0,Okolie,18.0,48.295065799999996,17.2426343,ages_18-21,Okolie_ages_18-21
397382,397382,397333,0.0,Okolie,22.0,48.295065799999996,17.2426343,ages_22-28,Okolie_ages_22-28
397443,397443,397531,0.0,Okolie,23.0,48.295065799999996,17.2426343,ages_22-28,Okolie_ages_22-28
397486,397486,397414,1.0,Petrzalka,20.0,48.110972,17.1112897,ages_18-21,Petrzalka_ages_18-21
397688,397688,397469,0.0,Okolie,21.0,48.295065799999996,17.2426343,ages_18-21,Okolie_ages_18-21
397699,397699,397771,1.0,Ruzinov,18.0,48.149314200000006,17.1645049,ages_18-21,Ruzinov_ages_18-21
