,block,beta_factor,gradient,snapshot_num,samp_frac,snapshot_mag,snapshot_grad
0,Petrzalka_ages_29-112,8.0,10.0,0,0.3593813663804626,0.8471882640586798,0.2822720452412407
0,Ruzinov_ages_1-17,8.0,10.0,0,0.3593813663804626,-0.9241706161137441,0.1459086723119427
0,Ruzinov_ages_18-21,8.0,10.0,0,0.3593813663804626,-0.806930693069307,0.3488628565826879
0,Ruzinov_ages_22-28,8.0,10.0,0,0.3593813663804626,-0.6973833902161547,0.5136564070506224
0,Ruzinov_ages_29-112,8.0,10.0,0,0.3593813663804626,0.8842975206611571,0.21801789495253043
0,Okolie_ages_1-17,8.0,10.0,1,0.3593813663804626,-0.963963963963964,0.07077347617888152
0,Okolie_ages_18-21,8.0,10.0,1,0.3593813663804626,-0.8593974175035868,0.26143607878816577
0,Okolie_ages_22-28,8.0,10.0,1,0.3593813663804626,-0.671957671957672,0.5484728870972257
0,Okolie_ages_29-112,8.0,10.0,1,0.3593813663804626,0.8632341110217217,0.25482686956853795
0,Petrzalka_ages_1-17,8.0,10.0,1,0.3593813663804626,-0.9443339960238568,0.10823330395361441
0,Petrzalka_ages_18-21,8.0,10.0,1,0.3593813663804626,-0.8044914134742405,0.35279356564621867
0,Petrzalka_ages_22-28,8.0,10.0,1,0.3593813663804626,-0.6737513283740701,0.5460591475141758
0,Petrzalka_ages_29-112,8.0,10.0,1,0.3593813663804626,0.8643031784841075,0.2529800156622689
0,Ruzinov_ages_1-17,8.0,10.0,1,0.3593813663804626,-0.95260663507109,0.09254059881853516
0,Ruzinov_ages_18-21,8.0,10.0,1,0.3593813663804626,-0.806930693069307,0.3488628565826879
0,Ruzinov_ages_22-28,8.0,10.0,1,0.3593813663804626,-0.6723549488054608,0.5479388228168063
0,Ruzinov_ages_29-112,8.0,10.0,1,0.3593813663804626,0.8819362455726092,0.22218845874529036
0,Okolie_ages_1-17,8.0,10.0,2,0.3593813663804626,-0.9414414414414415,0.11368801233666093
0,Okolie_ages_18-21,8.0,10.0,2,0.3593813663804626,-0.8220946915351507,0.32416031814972546
0,Okolie_ages_22-28,8.0,10.0,2,0.3593813663804626,-0.6790123456790124,0.5389422344154855
0,Okolie_ages_29-112,8.0,10.0,2,0.3593813663804626,0.8503620273531778,0.27688442243579336
0,Petrzalka_ages_1-17,8.0,10.0,2,0.3593813663804626,-0.9562624254473161,0.0855621736776162
0,Petrzalka_ages_18-21,8.0,10.0,2,0.3593813663804626,-0.8150594451783355,0.3356781008255839
0,Petrzalka_ages_22-28,8.0,10.0,2,0.3593813663804626,-0.6376195536663124,0.5934413047823726
0,Petrzalka_ages_29-112,8.0,10.0,2,0.3593813663804626,0.863080684596577,0.25509173187630385
0,Ruzinov_ages_1-17,8.0,10.0,2,0.3593813663804626,-0.9241706161137441,0.1459086723119427
0,Ruzinov_ages_18-21,8.0,10.0,2,0.3593813663804626,-0.806930693069307,0.3488628565826879
0,Ruzinov_ages_22-28,8.0,10.0,2,0.3593813663804626,-0.6609783845278726,0.5631075751869238
0,Ruzinov_ages_29-112,8.0,10.0,2,0.3593813663804626,0.8606847697756789,0.2592217270761866
0,Okolie_ages_1-17,8.0,10.0,0,1.0,-0.965964343598055,0.06691288689717867
0,Okolie_ages_18-21,8.0,10.0,0,1.0,-0.8380608561113976,0.29765400145383136
0,Okolie_ages_22-28,8.0,10.0,0,1.0,-0.6766011414077362,0.5422108954457485
0,Okolie_ages_29-112,8.0,10.0,0,1.0,0.8611914401388086,0.25834930343164497
0,Petrzalka_ages_1-17,8.0,10.0,0,1.0,-0.9470672389127325,0.1030636449782133
0,Petrzalka_ages_18-21,8.0,10.0,0,1.0,-0.835707502374169,0.30159297047552824
0,Petrzalka_ages_22-28,8.0,10.0,0,1.0,-0.6690867405426061,0.5523229336300713
0,Petrzalka_ages_29-112,8.0,10.0,0,1.0,0.8575824175824176,0.264552397053496
0,Ruzinov_ages_1-17,8.0,10.0,0,1.0,-0.931740614334471,0.13185942759962266
0,Ruzinov_ages_18-21,8.0,10.0,0,1.0,-0.8183437221727515,0.33031355238044646
0,Ruzinov_ages_22-28,8.0,10.0,0,1.0,-0.6415711947626841,0.5883864020507821
0,Ruzinov_ages_29-112,8.0,10.0,0,1.0,0.8565365025466893,0.2663452198050853
0,Okolie_ages_1-17,8.0,10.0,1,1.0,-0.9448946515397083,0.10717409749165319
0,Okolie_ages_18-21,8.0,10.0,1,1.0,-0.8483754512635379,0.28025909369338853
0,Okolie_ages_22-28,8.0,10.0,1,1.0,-0.657577679137603,0.5675915959000036
0,Okolie_ages_29-112,8.0,10.0,1,1.0,0.8750722961249277,0.23424847655464698
0,Petrzalka_ages_1-17,8.0,10.0,1,1.0,-0.9313304721030042,0.13262355173239526
0,Petrzalka_ages_18-21,8.0,10.0,1,1.0,-0.8262108262108262,0.317375670652024
0,Petrzalka_ages_22-28,8.0,10.0,1,1.0,-0.65380206343141,0.5725428618528305
0,Petrzalka_ages_29-112,8.0,10.0,1,1.0,0.8584615384615385,0.2630437869822485
0,Ruzinov_ages_1-17,8.0,10.0,1,1.0,-0.931740614334471,0.13185942759962266
0,Ruzinov_ages_18-21,8.0,10.0,1,1.0,-0.811219946571683,0.34192219828423587
0,Ruzinov_ages_22-28,8.0,10.0,1,1.0,-0.6472995090016367,0.58100334564624
0,Ruzinov_ages_29-112,8.0,10.0,1,1.0,0.866723259762309,0.24879079098699697
0,Okolie_ages_1-17,8.0,10.0,2,1.0,-0.9562398703403565,0.08560531037145813
0,Okolie_ages_18-21,8.0,10.0,2,1.0,-0.8256833419288293,0.31824701886123996
0,Okolie_ages_22-28,8.0,10.0,2,1.0,-0.6848446417247939,0.5309878167008387
0,Okolie_ages_29-112,8.0,10.0,2,1.0,0.8611914401388086,0.25834930343164497
0,Petrzalka_ages_1-17,8.0,10.0,2,1.0,-0.9484978540772532,0.1003518208108457
0,Petrzalka_ages_18-21,8.0,10.0,2,1.0,-0.8385565052231719,0.2968229875479004
0,Petrzalka_ages_22-28,8.0,10.0,2,1.0,-0.6687046236148262,0.5528341263561536
0,Petrzalka_ages_29-112,8.0,10.0,2,1.0,0.8487912087912088,0.27955348387875856
0,Ruzinov_ages_1-17,8.0,10.0,2,1.0,-0.9590443686006825,0.08023389905531819
0,Ruzinov_ages_18-21,8.0,10.0,2,1.0,-0.8397150489759573,0.2948786365233057
0,Ruzinov_ages_22-28,8.0,10.0,2,1.0,-0.6472995090016367,0.58100334564624
0,Ruzinov_ages_29-112,8.0,10.0,2,1.0,0.8641765704584041,0.2531988550707509
